id,school,professor,course,rating,review
102,강대,신인섭,서양철학사,1,신인섭교수 진짜 사람 쪽주는게 특기인 사람 수업시간에 옆에 앉은 친구랑 말 한마디 섞었다가 이름 물어보고 대답안하면 수업안나감 솔직히 수업시간에 필기 물어보던가 말한마디 정돈 할 수 있는거 아닌가 짐승대하듯 입도 뻥끗하지 못하게함 말하는거 엄청 싫어하고 사람 쪽주는게 특기인 사람임 또 남녀끼리 그러면 사귄다고 몰아감 수업중간에 F준다는 식으로 사람수준 평가하더니 시험 잘봤는데도 결국 자기맘대로 F줌
103,강대,BRODIEDANIELERIC,AcademicEnglishII(intermediate),5,데니얼교수님 영어 수업 걸리시면 복받으신겁니당천사 그 자체
104,강대,허경선,관리회계,4,회계 과목이라 기본적으로 좀 어려운 부분이 있지만 열심히 쫒아가려고 하면 충분이 할 수 있음..하지만 회계 잘하는 사람이 수강하기 때문에 많이 열심히해야 점수 나올수 있을 듯.
105,강대,정혜경,글쓰기,3,이번주 수요일날 글쓰기 들었는데 너무 지루함 ㅠ
106,강대,SWANSONTODDALLEN,AcademicEnglishI(upperintermediate),4,교수님 정말 재미있으시고 영어랑 친해질 수 있게 잘 도와주심! 근데 출결에 좀 깐깐하신것같음!
107,강대,윤성민,기독교와현대사회,2,"학점 완전 안주심 ,,ㅎ 에프폭격기라구 장난스럽게 말하신줄 알았는데 진짜셨음 과제다하고 출석 잘해도 셤못보면 끝임 .. 이과목을 재수강할 생각하니까 눈물이..."
108,강대,김근우,노동법,3,명확하게 교재와 법조문 그리고 판례 중심으로 지도 하여 주신다. 군더더기 없이 깔끔한 강의임
109,강대,임성철,비즈니스무역영어,2,수업지루함 시험어려움 교수님은 약간 꼰대같음 팀플없어서 과제 부담없는것만 좋음
110,강대,김광휘,공학수학,3,열정적...그치만 어려움.. 과제도 거의 매번 있음..없다면 몰아서 담에 내줌....
111,강대,정혜경,글쓰기,3,교수님 짱 좋아요 학생 한명한명 봐주시고 설명도 잘해주시구
112,강대,한경수,기업경영과IT,1,최악의 수업교수님보다 내가 이 분야에 대해 더 많이 아는 것처럼 느껴질 정도^^
113,강대,윤승태,기독교와현대사회,3,수업은 정말정말 재밋음!! 그치만 계속 학생들에게 물어봄참여하는 수업 안 맞는 학생들은 안듣는거 추천함질문을 계속 하심학생하나 자목해서 그 뒤에 뒤에 뒤에 뒤에 뒤에 뒤에 옆에 뒤에 뒤에 뒤에 그러다 내차례됨
114,강대,윤승태,채플(이웃사랑)II,3,필수니까 듣는거지만 학생들이 너무 지루하지 않게 노력하는게 보임
115,강대,박정애,여행중국어,2,"과제 조발표, 시험 대본발표 , 중국어로 대본 써서 외워서 발표해야 됌 수업중간중간 중국어로 질문함 .대답 못하면 꼽 줌 ..발음 안 좋으면 아무리 과제 출석 다해도 점수 안좋게 준다 ..솔직히 중국어 못하는 애들은 오지마라 ,, 1교시 천은관에서 하는데 매주 금요일마다 죽을 맛이다."
116,강대,유제민,성문화와심리,5,교수님이 수업도 재미있게 하시고 내용도 신선하고 재미있어서 재미있게 듣게됨ㅎㅎ
117,강대,오대혁,글로벌상거래관리,5,갓대혁 찬양하자ㅠㅠㅠㅠㅠㅠㅠ 들어보면 알아 갓대혁 에이맨
118,강대,박한성,기업법I,5,강의를 재미있게 하시고 꼭 알아야 할 내용을 세분화하여알려준다. 학생입장에서 명확하게 내용 파악이 된다. 굿
119,강대,조승호,UNIX서버,3,보너스 점수 준다고 과제 하나 줬었는데 그게 학점 판가름 남
120,강대,임현승,사회복지개론,4,"수업 뒷부분에 10분정도 토론시간 있음, 시험범위 찝어주시고 객관, 서술있음"
121,강대,이여봉,대학생의인생설계,2,강좌 자체는 정말 좋고 그런데.. 이여봉 교수님이 출결과 그런거 다 깐깐하셔요.. 강의 듣고 소감문 써서 내야 출석 인정이고 출석 한번이라도 빠지면.. f에요.. 조 모임도 좀 하는편이구.. 나야 좋지만 다른 분들이 힘들어하시더라구요..
122,강대,YOOKYUHWAN,AcademicEnglishII(intro),5,좋은교수님 수업태도좋으면 잘못해도 학점잘중
123,강대,임정원,복지와테크놀로지,3,이수 해야하는 과목이니까 듣는거긴한데 인강이랑 같이 병행됨. 수업은 50분 하고 조별 토론도 자주함. 퀴즈도 있음
124,강대,한상일,컴퓨터프로그래밍,4,기대한것보다 학점잘주시고 내용이 조금 어렵긴 하지만 그날그날 복습만 해주면 어렵지 않아요
125,강대,김광휘,공학수학,4,열정이 넘치십니다!잘 못 따라가서 죄송합니다 ㅠㅠ
126,강대,박경철,한국사의재조명,3,나름 열심히 하고 시험도 많이 썼는데 B 받음..... 비플도 아니고 그냥 비......
127,강대,김태권,자료구조,4,상담 통과랑 실습만 어느정도 하면 무조건 + 붙여주십니다
128,강대,윤승태,채플(이웃사랑)II,1,그만 좀 해요ㅠㅠㅠ 재미없고 듣기싫음.무교인 사람들에게는 버리는시간...
129,강대,이성철,시니어산업경영론,3,교수님이 깐깐함 시험에서 예상치 못한 문제 나와서 도저히 이해 할 수 없어ㅠㅠ
130,강대,윤성민,기독교와현대사회,5,과제꼼꼼히 제출하고 시험 나온다는거만 공부하면됩니다
131,강대,권오진,회계학개론,5,교수님은 너무 좋은데..과목이 어려워용..
132,강대,윤승태,채플(이웃사랑)II,1,무교인데 종교강요하는게 사이비랑 뭐가다른지 모르겠음 소름끼침
133,강대,윤수인,사회서비스론,2,내용 어렵고 조별 2번발표있어서 학년 높으면 해볼만할수있지만 전체적으로 쉬운 과목아님
134,강대,윤승태,채플(이웃사랑)II,1,매번 시간을 어떻게 때우고 나와야 할지 고민입니다
135,강대,김정근,노년학개론,3,교수님은 좋으신데 매주 과제있고 중간대체 과제랑 기말엔 팀플있어서 조금 타이트 해요ㅠㅠ
136,강대,윤승태,채플(이웃사랑)II,1,이제 거의 1년째 듣고있는데도 들을때마다 힘들다
137,강대,윤승태,채플(이웃사랑)II,1,종교 강요 극혐... 기독교 아닌사람한텐 역겨움
138,강대,최유진,지방자치론,3,과제없이 퀴즈만 4번인가 봄시험전에 집어주시기도 함
139,강대,이여봉,가족과문화,4,수업만 잘들으면 시험 공부 따로 할 필요 없는 과목수업태도면에서 까다로운 편인데 전체적인 수업태도가 좋다면 교수님도 훨씬 유하게 수업과 과제를 진행하는 느낌 기말에 책 한권 읽어야 하는 문제가 출제되고 과제도 한 번 에세이 형식으로 써야함
140,강대,강경락,동양역사의이해,4,과제는 책을읽고 작성하는 것인데 시험급으로 복잡하다 하지만 어느분량채우면 점수는 잘주시고 시험도 객관식이라 공부 하면 점수 꽤잘나옴 다만 과목이 과목인지라 그리고 교수님목소리랑 들으면 너무졸림
141,강대,이희정,이산수학,5,이희정교수님 모르면 끝까지 알려주고 싶어하신다 대신 포기하면 아무것도 못함 진도는 개빠름 참고로 눈감았다가 뜨면 다음장이야...대신 한학기만에 진도 채우려고 하는 부분과 너의 지식을 채우기위해 노력하심 같이 풀고자하고 이해하게끔 계속 물어보고 ^^ 시험은 그냥 수학계산이고 문제는 15개인가 난 5바이5까지도 해봤음 이상 ㅎㅎ
142,강대,심정연,컴퓨터프로그래밍,3,목소리 나긋하고 매일 과제있고 딴짓하면 다 과제가 되지만 젤 좋은 교수님
143,강대,박근호,무역학개론,5,"교수님 넘 착하세요,,, 정말 무해 그 자체인 사람같달까,, 그리고 학점도 잘 주십니다. 조금 어려울 수 있지만 추천해요! 굳굳"
144,강대,권오진,재무회계,3,교수님은 정말 좋고 수업 잘 하시는데 과목 자체가 너무 어려웠음너무 못하지만 않으면 비율채워주심
145,강대,방명하,전자상거래원론,5,수업중에 팀플 했음 교수님 생산성 무척이나 강조하시고 수업중에 나가는거 극도로 싫어하심 수업은 재밌게 하시고 수업 잘 들으면 시험 공부하기 무리없음개인적으로 경영학과 교수님 중에 수업 제일 잘 하신다고 생각
146,강대,이상석,생산운영관리,5,빛상석 수업은 뭔가 재미없고 지루하다고 생각했었는데 다른 분들 수업들으니까 덜 지루한거 같아요 수업진도 다나가면 수업 빨리 끝내주시고 시험문제도 쉽게 내주세요
147,강대,이윤배,무기체계,4,내가 제일 좋아하는 교수님 ㅠㅠ시험문제도 다 찝어주시고 수업중간에 귀여운 말씀도 해주심
148,강대,이제우,부동산사법I,5,진짜 공부한만큼 나오는 수업!!! 교수님도 친절하시고 수업때 중요하다는 포인트 잘알고 암기하면 도움이 많이 됩니다!!
149,강대,최희철,사회봉사의실천,4,개꿀강의 1학점 채우셈 봉사만 하면 됨 (15시간) 두 번정도 하면 끝남
150,강대,리판,중국어법과작문,4,"매주에 미리 교수님이 책 보시고 정해주시는 주제에 맞춰 작문해 와야했음. ex) 자기소개, 취미, 가족 등그리고 교수님이 수업시간에 고쳐주시고, 시험은 매주 작문 썼던거 제비뽑기로 하나 뽑아서 그거 써야하고, 책에 있는 문제 내셨음."
151,강대,이대연,건강과운동과학,4,19 1학기임 수업자체는 안 빡빡함 운동에 대해 무지하면 배워갈 것도 있음 대학교 첫 시험이라서 그런지 중간고사 때 서술형에 점수 다 깍아 먹음 기말은 객관식도 있어서 살만함 리포트 표절하면 짤 없이 0점임
152,강대,윤승태,채플(이웃사랑)II,2,이걸땜에 공강에 나오는거 정말 힘들고. 종교없는사람은 별로다
153,강대,안정호,C프로그래밍II,5,교수님이 착하시고 프로그래밍 할 때 모르는거 있으면 잘 알려주신다. 매주 과제가 있긴하지만 수업만 잘들었으면 쉽게 가능
154,강대,BRODIEDANIELERIC,AcademicEnglishII(intermediate),5,정말 최고이고 영어 수업하는게 재미없게 느껴질수가 없는 수업!! 진짜 교수님이 유쾌하시고 수업도 일찍끝내주심!
155,강대,윤성민,기독교와현대사회,4,"나쁘지않고, 수업만따지면 난 그럭저럭 지루하지않고, 괜찮았음 시험도 잘볼수밖에 없는게 알려주신대로 다나옴"
156,강대,정혜경,글쓰기,5,"엄청 꼼꼼하시고, 진짜 국어 못하는데 리얼 이해잘되고 진짜 교수님 천사"
157,강대,박경철,역사와문화,5,두단어로 표현 하자면개꿀 이라고 할수있다주관적이지만
158,강대,윤승태,채플(이웃사랑)II,5,정말 기독교인으로서 들을수록 있는 강좌 진짜 추천 합니다
159,강대,정진용,경제학원론I,5,교수님 정말 좋으심좀 어려운내용이지만 정말 잘 가르쳐 주심
160,강대,안정호,복지와테크놀로지,3,1학년이 많이듣고 수업때 자는사람 태반이라 학점따기좋을수도?
161,강대,김진묵,인성과학문IV,5,진묵 교수님 조아영!~~~~ 인학은 김진묵 교수님
162,강대,이영석,프로그래밍II,3,점수는 아직 안받아서 모르겠지만 이번과제가 정말 어려웠다는 것만은 알수있다. 5점짜리 과제였는데 꽤 큰 비중을 차지하고 솔직히 과제 내주기전 파이썬 배운데까지를 완벽히 이해했음에도 불구하고 풀기힘든 과제를 내주셨다 (아니 배운걸 토대로 과제를내주셔야지...)심지어 인터넷도 퍼오면 퍼온거 다안다고 보지도말라 하시는데 과제가 너무어려워서 셤기간에 셤공부를 못할정도...과제하느라 그래도 이런부분 빼면 설명을 잘하시는건 아닌거같지만 열정이있으시긴하다 말을 크게하시기도하고 졸린수업은아니다.
163,강대,김광휘,공학수학,1,"본인이 작성한 책인데도 불구하고 수업템포를 전혀 못맞추심.'알기쉽게'를 기준잡으면서 정작 중요한 내용들은 시간없다면서 대충 넘어간다.결국 내가 직접 공부해야한다.열정은 대단하나 열정만 대단할 뿐본인의 템포를 맞추지 못하니 들어서 후회되는 수업물론 교수님 잘못만 있다고는 말 못함.공학수학인 만큼 2학기까지 천천히, 그리고 자세히 배웠으면 하는 바램이지만학교측에서 이를 거부한다니 어쩔 수 없지"
164,강대,윤성민,기독교와현대사회,4,알려주신 시험문제만 열심히 공부하면 학점 잘 나와요!!
165,강대,양형규,정보보호개론,1,1점도 아까움. 모기만한 목소리로 PPT 읽어주는게 수업의 전부. 내용을 모르는 나도 교수님 수업 똑같이 따라할 수 있겠음.근데 졸렬하게도 시험때는 강의자료에 내용 하나 빼놓고 그거 칠판에 그림으로 그려서 가장 점수비중 높은문제로 냄
166,강대,조승호,임베디드기초,4,교수님 진짜 좋으신분. 근데 수업 템포 너무느림. 4시간짜리 스업인데 좀 적당한 템포로 하면 2시간만 해도 될거같음.조립 하는데 5분도 안걸리는데 30분씩 주심 자꾸;;
167,강대,김종현,컴퓨터그래픽스응용,5,내용 자체가 교수님의 전공 지식인 물리기반 그래픽스라 어렵지만 최대한으로 우리에게 지식을 전수해주시려 함. 수업 난이도 매우 높음. 매주 나오는 레포트에 물리학기반 그래픽이라 굉장히 어렵지만 어려운걸 하는 만큼 내 역량은 확실히 늘어난다.하드코어한 수업임.
168,강대,윤성민,기독교와현대사회,3,굿굿굿...기기기기기기기기기기ㄱㄷㅂㆍㅂㄴ긋ㆍㅅㆍㅇㄴㄱㆍㄱ
169,강대,유호림,회계원론,3,점수따기는 힘들지만 수업도 잘가르치시거 얻어가는게 많은 수업
170,강대,원지영,사회복지개론,5,"진짜 좋은 교수님, 꼭 들으세요!!수업시간에 간단히 필기하고, 피피티만 외우면 돼요! 시험 쉬워요A+ 맞았습니다~"
171,강대,강경락,과학기술과역사의만남,3,수업진짜지루하고 듣기힘들었지만 학점은 잘주시는듯!
172,강대,유호림,회계원론,4,한번 들어선 힘들어요ㅠㅠ미리 예습해놓지 않았다면 재수강해야합니다 수업만으론 힘드니 방학때 예습 꼭 미리 해놓고 들으시길 추천해요
173,강대,이영석,컴퓨터프로그래밍,4,파이썬이라는 과목은 쉽지 않지만 교수님께서 학생들을 이해시켜주기 위해 노력을 많이 해주시기 때문에 컴퓨터에 대한 두려움이 덜 해진 것 같아요^^이영석 교수님 진짜 추천합니다!
174,강대,박경철,역사와문화,4,나는 집중력의 신이다 하는 사람은 꿀강의ㅣㅣㅣ
175,강대,간호배,글쓰기,5,듣기 잘한거같음 글쓰기 자신없었는데 배우면서 바뀌는듯한느낌 아주 좋구나
176,강대,손경찬,채권법총론,4,교수님도 좋으시고 설명도 열심히 해주시지만 책만읽어주셔서 조금 지루해요ㅠ
177,강대,박경철,역사와문화,4,처음 듣는 사람은 멘붕오고 듣는 사람은 계속 듣는 수업..피피티가 없고 수업때 알아서 필기해서 공부하고 시험보고 그걸 기말 후 내는게 과제.. 칠판 단어만 종합해서 간략하게 시험때 쓰고 수업 필기는 7장정도 내고 에이 받음 구구절절 쓰잘데기없는 말로 길게 쓰는거 싫어하시고 간략하게 용어 정의 정도로 쓰는거 좋아하시는거같음 경험상
